0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
8, 4919, 4.2308, 5.0000, 0.0007, 0.0178, 11.7000, 0.3846, -558.4400, 1924.2131, 10.5000, 19.5000, 0.0006, 0.5122, 172.5164, 0.8225, 0.1420, 18.0000, 0.0414, 9.1975, 1.4872, 8.0641, 6.0000, 61.2271, 9.4200, 9.5637, 13.4410, 57.9655, 7.0000, 0.0158, 0.6585
9, 5429, 4.4444, 4.0000, 0.0008, 0.0193, 7.8000, 0.3922, -740.9600, 2515.2190, 11.0000, 25.5000, 0.0002, 0.5283, 114.7107, 0.8157, 0.1627, 38.0000, 0.0410, 9.7066, 1.5490, 7.1569, 5.5000, 49.9054, 9.5700, 12.6334, 16.4745, 87.1759, 4.0000, 0.0000, 0.6667
10, 6311, 4.6970, 4.0000, 0.0017, 0.0243, 9.9000, 0.3535, -960.3000, 1919.1383, 17.0000, 33.0000, 0.0005, 0.5149, 94.1084, 0.8146, 0.1508, 13.0000, 0.0399, 9.1798, 1.7374, 8.1313, 3.1000, 26.3582, 10.5900, 17.7810, 19.6646, 106.2604, 7.0000, 0.0104, 0.7030
11, 6891, 4.4658, 5.0000, 0.0005, 0.0139, 10.3000, 0.3913, -936.2600, 3105.3027, 15.0000, 32.2000, 0.0001, 0.5482, 134.9978, 0.8163, 0.1500, 21.0000, 0.0338, 9.7184, 1.7391, 7.6149, 8.2000, 27.0216, 10.1800, 17.4897, 21.5757, 74.0753, 18.0000, 0.0119, 0.6687
12, 7901, 4.5439, 4.0000, 0.0013, 0.0256, 7.6000, 0.3772, -829.9500, 1691.4994, 14.0000, 28.5000, 0.0003, 0.4915, 129.2732, 0.7952, 0.1632, 19.0000, 0.0448, 9.5350, 1.5965, 7.1754, 6.0000, 42.8443, 9.3300, 14.3636, 18.4175, 77.3556, 6.0000, 0.0128, 0.6610
13, 8529, 4.2162, 4.0000, 0.0008, 0.0136, 8.7000, 0.4144, -1080.1800, 2237.0268, 19.0000, 37.0000, 0.0002, 0.5439, 152.3546, 0.8187, 0.1571, 12.0000, 0.0393, 9.4276, 1.6486, 6.9099, 6.4000, 29.8043, 10.7400, 18.2941, 22.0072, 65.6364, 6.0000, 0.0076, 0.6754
14, 9194, 4.1571, 4.0000, 0.0014, 0.0199, 8.6000, 0.4143, -1021.0800, 1969.7569, 17.0000, 35.0000, 0.0005, 0.5556, 146.6049, 0.8035, 0.1567, 10.0000, 0.0274, 8.7997, 1.7143, 6.7857, 7.2000, 26.2814, 11.0700, 18.2886, 23.7143, 68.2105, 2.0000, 0.0199, 0.7083
15, 9599, 4.0702, 4.0000, 0.0006, 0.0177, 9.4000, 0.4211, -996.5100, 2280.2160, 14.5000, 34.2000, 0.0002, 0.4659, 168.5176, 0.8232, 0.1542, 37.0000, 0.0344, 10.1974, 1.6550, 6.5146, 7.6000, 32.1115, 9.9100, 17.2767, 21.6332, 59.3410, 10.0000, 0.0000, 0.5966
16, 10620, 3.9556, 4.0000, 0.0004, 0.0241, 8.0000, 0.4000, -937.2800, 2274.7622, 14.0000, 32.1429, 0.0001, 0.4267, 165.7253, 0.7982, 0.1616, 38.0000, 0.0418, 10.6026, 1.5467, 7.1822, 5.3000, 43.3620, 8.4300, 15.1964, 17.6571, 60.3408, 10.0000, 0.0113, 0.5560
17, 11867, 3.9618, 4.0000, 0.0006, 0.0154, 6.4000, 0.4504, -1280.3700, 1974.4549, 17.5000, 43.6667, 0.0002, 0.5000, 169.3027, 0.8028, 0.1706, 25.0000, 0.0420, 9.7875, 1.5420, 6.6336, 9.7000, 32.0614, 9.8100, 19.6354, 23.2682, 59.0658, 2.0000, 0.0084, 0.6343
18, 12585, 4.0750, 4.0000, 0.0005, 0.0228, 9.7000, 0.3417, -1167.7900, 2425.6625, 19.5000, 40.0000, 0.0002, 0.5122, 185.0750, 0.7994, 0.1522, 12.0000, 0.0455, 9.7731, 1.5917, 7.1917, 6.4000, 31.5800, 9.4700, 18.7917, 20.3333, 54.0321, 10.0000, 0.0142, 0.6260
19, 13291, 4.1163, 5.0000, 0.0012, 0.0133, 9.7000, 0.4070, -1256.5900, 1677.0869, 30.0000, 43.0000, 0.0003, 0.4148, 173.0372, 0.8227, 0.1526, 37.0000, 0.0332, 10.2365, 1.7384, 7.3081, 6.0000, 16.1237, 10.0800, 21.6928, 24.8744, 57.7910, 12.0000, 0.0038, 0.5909
20, 14349, 4.2717, 4.0000, 0.0006, 0.0188, 8.5000, 0.4130, -892.9600, 3120.0341, 15.5000, 30.6667, 0.0002, 0.6526, 161.7729, 0.8008, 0.1579, 12.0000, 0.0301, 8.9137, 1.5217, 7.1739, 6.4000, 46.9692, 9.8100, 14.3265, 17.0493, 61.8151, 4.0000, 0.0188, 0.7474
21, 14884, 4.1389, 4.0000, 0.0006, 0.0163, 7.7000, 0.3981, -1051.8300, 2593.1804, 18.5000, 36.0000, 0.0003, 0.5315, 170.4407, 0.8000, 0.1626, 14.0000, 0.0520, 9.5027, 1.5370, 7.1204, 3.1000, 40.2617, 10.6900, 16.5870, 20.3259, 58.6714, 6.0000, 0.0098, 0.6577
22, 15502, 4.4426, 5.0000, 0.0007, 0.0131, 10.1000, 0.3934, -886.0000, 2146.7897, 17.5000, 30.5000, 0.0007, 0.6349, 115.8982, 0.8120, 0.1488, 7.0000, 0.0574, 8.4056, 1.7705, 7.5082, 3.1000, 26.0939, 10.6600, 17.1968, 19.4131, 86.2826, 6.0000, 0.0104, 0.7619
23, 15888, 4.4724, 5.0000, 0.0009, 0.0172, 9.9000, 0.3742, -948.4600, 2056.3658, 20.0000, 32.6000, 0.0002, 0.5060, 94.2460, 0.8103, 0.1514, 32.0000, 0.0505, 9.7360, 1.5828, 7.8098, 7.6000, 39.8393, 9.8600, 15.8013, 18.9296, 106.1053, 12.0000, 0.0111, 0.6667
24, 16882, 4.7525, 4.0000, 0.0008, 0.0219, 9.7000, 0.3465, -731.1400, 2922.9097, 12.5000, 25.2500, 0.0002, 0.6154, 123.8905, 0.8111, 0.1518, 15.0000, 0.0489, 9.0712, 1.4455, 7.3366, 7.2000, 58.9132, 8.9900, 11.3149, 14.0604, 80.7164, 6.0000, 0.0017, 0.7308
25, 17478, 4.4712, 5.0000, 0.0004, 0.0187, 10.4000, 0.3846, -752.4700, 2536.5520, 13.0000, 26.0000, 0.0002, 0.5648, 166.3237, 0.8266, 0.1484, 13.0000, 0.0344, 9.3790, 1.6731, 7.2115, 8.1000, 38.9027, 10.9200, 14.2923, 16.5538, 60.1237, 4.0000, 0.0031, 0.6759
26, 18121, 4.5444, 4.0000, 0.0007, 0.0263, 9.3000, 0.3609, -984.7600, 2277.6750, 13.0000, 33.8000, 0.0002, 0.5517, 136.0814, 0.7818, 0.1545, 26.0000, 0.0354, 9.6885, 1.5799, 7.2899, 5.7000, 38.8700, 9.8500, 16.2346, 18.7271, 73.4854, 8.0000, 0.0343, 0.6782
27, 19114, 4.3750, 4.0000, 0.0005, 0.0222, 8.8000, 0.3988, -1642.5100, 3436.0700, 18.5000, 56.0000, 0.0001, 0.5731, 157.3134, 0.8080, 0.1572, 26.0000, 0.0285, 9.6789, 1.6429, 6.4583, 6.4000, 11.0093, 11.0300, 25.6357, 28.8286, 63.5674, 12.0000, 0.0063, 0.6784
28, 20065, 4.1364, 5.0000, 0.0006, 0.0275, 11.8000, 0.3442, -740.9500, 2742.3409, 11.0000, 25.6667, 0.0002, 0.4750, 170.3125, 0.8161, 0.1427, 25.0000, 0.0349, 10.0805, 1.7143, 7.5455, 5.5000, 35.7548, 9.5500, 14.6486, 18.0589, 58.7156, 18.0000, 0.0085, 0.6062
29, 21014, 3.9930, 4.0000, 0.0005, 0.0165, 8.8000, 0.4196, -1043.1000, 2134.0232, 14.5000, 35.7500, 0.0002, 0.4966, 199.9167, 0.8087, 0.1570, 16.0000, 0.0413, 9.9890, 1.6434, 7.1748, 6.0000, 31.5208, 10.1400, 17.7441, 20.1741, 50.0208, 8.0000, 0.0118, 0.6122
30, 21864, 4.4444, 4.0000, 0.0014, 0.0295, 8.2000, 0.4444, -1184.2900, 2160.6042, 19.0000, 40.5000, 0.0003, 0.6265, 162.5780, 0.7937, 0.1587, 17.0000, 0.0204, 8.7827, 1.5062, 7.2099, 7.2000, 38.3053, 9.8300, 17.9778, 21.6321, 61.5089, 3.0000, 0.0181, 0.7470
31, 22308, 4.1931, 5.0000, 0.0005, 0.0218, 10.8000, 0.4069, -1055.3900, 2722.5661, 14.5000, 36.2500, 0.0002, 0.5405, 163.4405, 0.8175, 0.1470, 18.0000, 0.0379, 9.7686, 1.6345, 7.0345, 6.0000, 31.7640, 10.6600, 17.8344, 20.8448, 61.1844, 12.0000, 0.0046, 0.6486
32, 23182, 4.2675, 4.0000, 0.0006, 0.0240, 9.6000, 0.3631, -913.3600, 2066.4657, 13.0000, 31.4000, 0.0002, 0.4691, 151.6537, 0.7923, 0.1530, 30.0000, 0.0393, 10.0964, 1.5350, 7.6306, 5.7000, 45.1003, 9.4800, 14.7694, 18.6746, 65.9397, 6.0000, 0.0175, 0.6049
33, 24100, 4.2234, 4.0000, 0.0006, 0.0233, 8.5000, 0.4043, -780.2100, 2288.5191, 12.0000, 26.8571, 0.0002, 0.4769, 140.4339, 0.7946, 0.1587, 39.0000, 0.0411, 10.1189, 1.5319, 6.8830, 7.4000, 49.9750, 8.4500, 12.9609, 14.9982, 71.2079, 15.0000, 0.0177, 0.6154
34, 25174, 3.9141, 5.0000, 0.0016, 0.0207, 10.7000, 0.3438, -1245.4500, 1666.5669, 20.0000, 42.6667, 0.0004, 0.4122, 156.1681, 0.8049, 0.1473, 23.0000, 0.0504, 9.9675, 1.6641, 8.0547, 6.4000, 22.7486, 10.2100, 20.6859, 22.3792, 64.0336, 9.0000, 0.0168, 0.6031
35, 25951, 4.1404, 4.0000, 0.0014, 0.0307, 8.8000, 0.3246, -1109.7100, 1794.7699, 17.5000, 38.0000, 0.0004, 0.4530, 198.6997, 0.7771, 0.1567, 20.0000, 0.0404, 9.7449, 1.4912, 7.0000, 7.8000, 42.1071, 8.7600, 16.8265, 19.4105, 50.3272, 4.0000, 0.0258, 0.6239
36, 26573, 4.2121, 4.0000, 0.0008, 0.0296, 6.1000, 0.4545, -720.7800, 2363.2045, 11.5000, 24.7500, 0.0003, 0.6019, 124.4227, 0.7727, 0.1719, 19.0000, 0.0455, 9.0751, 1.3838, 6.5960, 3.1000, 64.6410, 8.0800, 10.3918, 12.7283, 80.3712, 3.0000, 0.0119, 0.7282
1, 0, 2.0000, 4.0000, 0.0046, 0.0000, 7.3000, 0.0000, -757.8500, 1954.8579, 13.0000, 26.0000, 0.0009, 0.7778, 82.3045, 0.7482, 0.1799, 0.0000, 0.0504, 6.7393, 0.0000, 16.0000, 8.8000, 205.8200, 8.4300, -15.2000, 18.0923, 121.5000, 1.0000, 0.0432, 0.8889
2, 9, 3.5876, 4.0000, 0.0016, 0.0192, 8.4000, 0.4124, -710.5700, 1689.1985, 13.5000, 24.5000, 0.0004, 0.5294, 103.8062, 0.8093, 0.1615, 22.0000, 0.0172, 9.1742, 1.6289, 7.1959, 8.1000, 44.4192, 8.7200, 13.0881, 17.1469, 96.3333, 8.0000, 0.0103, 0.7059
3, 585, 3.6234, 4.0000, 0.0006, 0.0196, 7.6000, 0.3896, -898.1200, 2034.9289, 14.5000, 30.8000, 0.0002, 0.5346, 89.3952, 0.7968, 0.1640, 27.0000, 0.0289, 9.6360, 1.5260, 7.3896, 6.7000, 46.4756, 9.2400, 14.4285, 18.8135, 111.8628, 11.0000, 0.0196, 0.6792
4, 1454, 4.0316, 4.0000, 0.0010, 0.0262, 7.1000, 0.3481, -922.3700, 2006.2877, 14.0000, 31.6000, 0.0002, 0.5155, 81.7870, 0.7905, 0.1667, 39.0000, 0.0345, 9.6209, 1.4684, 7.7152, 6.7000, 50.5382, 8.4400, 14.0606, 17.1970, 122.2689, 8.0000, 0.0167, 0.6832
5, 2297, 4.0272, 4.0000, 0.0005, 0.0264, 8.2000, 0.3859, -763.6600, 2337.0638, 11.0000, 26.2857, 0.0001, 0.5340, 93.7474, 0.8133, 0.1603, 50.0000, 0.0205, 9.7753, 1.5870, 7.4402, 3.1000, 45.8985, 9.4000, 13.3875, 16.8186, 106.6696, 14.0000, 0.0000, 0.6702
6, 3323, 3.6486, 4.0000, 0.0011, 0.0296, 6.6000, 0.4054, -1082.7100, 2354.7651, 18.0000, 37.0000, 0.0003, 0.5789, 135.4263, 0.8017, 0.1687, 21.0000, 0.0139, 9.2459, 1.4234, 6.7838, 7.8000, 48.8584, 9.3500, 15.6364, 18.4036, 73.8409, 5.0000, 0.0000, 0.7105
7, 3901, 3.5091, 4.0000, 0.0006, 0.0425, 7.7000, 0.3333, -800.2000, 2297.6755, 11.0000, 27.5000, 0.0002, 0.4706, 139.1003, 0.7874, 0.1628, 23.0000, 0.0243, 10.1168, 1.5091, 7.8303, 8.3000, 51.2534, 8.9000, 12.9423, 16.3333, 71.8905, 8.0000, 0.0073, 0.6059
8, 4727, 4.0000, 4.0000, 0.0009, 0.0219, 8.0000, 0.3988, -696.2300, 1861.7069, 14.5000, 24.0000, 0.0002, 0.4885, 80.5919, 0.8137, 0.1613, 46.0000, 0.0125, 9.7867, 1.4702, 7.6190, 7.2000, 58.0929, 8.9100, 11.1188, 14.8381, 124.0820, 9.0000, 0.0031, 0.6609
9, 5691, 3.9064, 4.0000, 0.0006, 0.0208, 7.0000, 0.3801, -830.7600, 2155.5436, 14.0000, 28.5000, 0.0002, 0.4972, 114.2711, 0.7950, 0.1675, 38.0000, 0.0166, 9.9643, 1.5205, 7.0175, 5.5000, 49.2759, 9.0600, 13.4665, 16.7801, 87.5112, 11.0000, 0.0166, 0.6328
10, 6655, 4.1975, 5.0000, 0.0017, 0.0180, 10.8000, 0.3210, -1181.2100, 2163.4211, 20.5000, 40.5000, 0.0004, 0.6386, 81.2890, 0.8297, 0.1463, 17.0000, 0.0361, 8.6296, 1.6420, 8.1852, 3.1000, 26.8164, 11.5400, 19.5803, 23.1136, 123.0179, 4.0000, 0.0000, 0.7831
11, 7157, 4.0123, 4.0000, 0.0012, 0.0240, 8.2000, 0.3951, -585.0200, 2197.2246, 9.0000, 20.2500, 0.0003, 0.6588, 80.2768, 0.8166, 0.1594, 15.0000, 0.0197, 8.6326, 1.5432, 7.8642, 7.2000, 55.7257, 8.5400, 10.5174, 15.5074, 124.5690, 3.0000, 0.0000, 0.7882
12, 7618, 4.0446, 4.0000, 0.0011, 0.0391, 8.8000, 0.3125, -537.3600, 2729.9886, 10.5000, 18.6667, 0.0003, 0.5812, 121.2652, 0.7980, 0.1564, 19.0000, 0.0407, 9.2298, 1.3304, 7.7500, 6.7000, 75.3401, 8.2100, 7.3882, 11.7524, 82.4639, 5.0000, 0.0065, 0.7179
13, 8235, 4.1078, 4.0000, 0.0008, 0.0243, 8.4000, 0.3725, -740.0900, 1825.6472, 13.0000, 25.5000, 0.0003, 0.6415, 78.3197, 0.8104, 0.1583, 25.0000, 0.0104, 8.9353, 1.5588, 7.2255, 7.2000, 49.0760, 8.7700, 12.7491, 15.2980, 127.6818, 7.0000, 0.0070, 0.7642
14, 8813, 3.7634, 4.0000, 0.0008, 0.0345, 6.6000, 0.3441, -1363.8600, 2455.1581, 21.5000, 46.5000, 0.0003, 0.5957, 169.7601, 0.7974, 0.1681, 15.0000, 0.0129, 9.0646, 1.3871, 6.8172, 8.8000, 42.2891, 9.3000, 18.9127, 23.7613, 58.9067, 4.0000, 0.0000, 0.7128
15, 9280, 4.7260, 5.0000, 0.0010, 0.0265, 11.8000, 0.2466, -701.3500, 3050.9934, 12.5000, 24.3333, 0.0002, 0.7500, 48.4765, 0.8234, 0.1413, 16.0000, 0.0353, 8.2666, 1.7808, 9.3699, 7.8000, 31.4791, 10.0400, 14.9137, 19.0484, 206.2857, 6.0000, 0.0088, 0.8553
16, 9736, 3.9711, 4.0000, 0.0006, 0.0267, 10.0000, 0.3410, -714.9500, 2426.3415, 9.0000, 24.7143, 0.0002, 0.5084, 96.1268, 0.8124, 0.1510, 42.0000, 0.0316, 9.8101, 1.5838, 7.7457, 3.1000, 47.7592, 9.1000, 12.7376, 17.5158, 104.0292, 9.0000, 0.0079, 0.6592
17, 10752, 4.0780, 4.0000, 0.0007, 0.0231, 7.7000, 0.3333, -820.9300, 1722.9016, 14.0000, 28.2000, 0.0002, 0.5616, 99.4558, 0.8064, 0.1628, 29.0000, 0.0192, 9.4819, 1.4539, 7.6950, 5.7000, 55.2120, 8.5000, 12.5640, 15.2516, 100.5472, 6.0000, 0.0077, 0.6986
18, 11535, 3.5818, 4.0000, 0.0011, 0.0234, 5.2000, 0.4182, -803.2900, 2156.6910, 13.0000, 27.5000, 0.0003, 0.5841, 79.8810, 0.7842, 0.1781, 30.0000, 0.0360, 9.1226, 1.3455, 7.3727, 8.1000, 65.0970, 8.4900, 11.0114, 15.0000, 125.1863, 3.0000, 0.0072, 0.7345
19, 12094, 3.8647, 4.0000, 0.0006, 0.0253, 8.3000, 0.3471, -991.8300, 2093.8255, 19.0000, 34.0000, 0.0002, 0.4914, 118.2041, 0.7909, 0.1595, 26.0000, 0.0433, 9.9493, 1.5176, 7.4059, 7.6000, 43.9321, 8.9300, 15.5782, 20.1882, 84.5994, 9.0000, 0.0232, 0.6343
1, 0, 4.5000, 4.0000, 0.0000, 0.0000, 5.0000, 0.0000, -352756.9800, 1909.2733, 8.5000, 11918.0000, 0.0000, 0.1264, 126.2014, 0.8050, 0.1569, 0.0000, 0.0328, 11.1884, 0.5000, 13.0000, 8.8000, 164.5306, 597.0800, -9.6883, 4775.2881, 79.2384, 886.0000, 0.0153, 0.2218
2, 14, 4.4918, 4.0000, 0.0013, 0.0312, 7.8000, 0.4180, -597.8600, 1905.1589, 8.5000, 20.6667, 0.0004, 0.4580, 96.7310, 0.7638, 0.1647, 32.0000, 0.0335, 9.6848, 1.5738, 7.5082, 7.2000, 53.0557, 8.6400, 10.9105, 16.9763, 103.3795, 6.0000, 0.0408, 0.6489
3, 689, 4.4192, 4.0000, 0.0008, 0.0251, 8.3000, 0.3593, -603.4200, 1988.1438, 11.5000, 20.8750, 0.0002, 0.4286, 136.4898, 0.7879, 0.1599, 30.0000, 0.0460, 10.2498, 1.6287, 7.7545, 3.1000, 47.8553, 8.8200, 11.7704, 16.4937, 73.2656, 10.0000, 0.0261, 0.5886
4, 1649, 4.8571, 4.0000, 0.0005, 0.0231, 10.3000, 0.3333, -501.0200, 2203.6564, 6.0000, 17.5000, 0.0001, 0.5023, 100.3255, 0.8056, 0.1497, 46.0000, 0.0340, 9.9913, 1.7000, 8.0476, 3.1000, 45.2525, 9.2900, 11.2950, 15.9524, 99.6755, 11.0000, 0.0185, 0.6425
5, 2948, 4.6244, 4.0000, 0.0005, 0.0200, 7.7000, 0.3803, -686.7200, 2049.9058, 14.0000, 23.6667, 0.0001, 0.4932, 104.4205, 0.7770, 0.1631, 36.0000, 0.0225, 10.0763, 1.5493, 6.7887, 5.8000, 51.7429, 8.3100, 11.9217, 16.4150, 95.7667, 11.0000, 0.0399, 0.6290
6, 4153, 4.8429, 4.0000, 0.0004, 0.0275, 9.4000, 0.3524, -872.1200, 2694.1196, 11.0000, 30.0000, 0.0001, 0.5161, 166.9180, 0.8135, 0.1540, 42.0000, 0.0316, 10.0848, 1.5476, 7.1381, 3.1000, 45.4564, 9.5600, 14.3719, 19.2381, 59.9097, 13.0000, 0.0050, 0.6267
7, 5357, 4.8545, 4.0000, 0.0008, 0.0245, 7.3000, 0.3636, -637.8900, 2892.6033, 11.0000, 22.0000, 0.0003, 0.6000, 143.6673, 0.7814, 0.1648, 20.0000, 0.0277, 9.2839, 1.4818, 7.1455, 3.1000, 59.1432, 9.1200, 10.4755, 13.5273, 69.6053, 5.0000, 0.0294, 0.7043
8, 5973, 4.8973, 4.0000, 0.0006, 0.0174, 8.6000, 0.3699, -705.3300, 2441.9672, 11.0000, 24.3333, 0.0002, 0.5461, 115.9972, 0.8155, 0.1578, 18.0000, 0.0313, 9.6559, 1.6644, 7.2055, 7.2000, 41.3298, 9.9300, 13.5397, 17.4046, 86.2090, 13.0000, 0.0093, 0.6711
9, 6838, 4.8403, 4.0000, 0.0007, 0.0145, 7.6000, 0.4370, -690.8200, 2333.3368, 11.5000, 23.8000, 0.0002, 0.5806, 100.1561, 0.8107, 0.1633, 25.0000, 0.0173, 9.3150, 1.6723, 6.7311, 8.2000, 41.2041, 9.4000, 13.4248, 16.9150, 99.8442, 9.0000, 0.0116, 0.7097
10, 7533, 4.6957, 4.0000, 0.0011, 0.0247, 10.1000, 0.2957, -550.5700, 1694.6186, 8.5000, 19.1667, 0.0003, 0.4545, 147.5309, 0.8137, 0.1499, 19.0000, 0.0539, 9.7980, 1.6000, 8.4348, 3.1000, 52.0208, 9.9400, 10.7650, 13.5797, 67.7824, 6.0000, 0.0116, 0.6198
11, 8223, 4.8649, 4.0000, 0.0013, 0.0314, 11.3000, 0.2973, -529.3100, 2496.3578, 8.0000, 18.5000, 0.0003, 0.6410, 101.9066, 0.8072, 0.1435, 16.0000, 0.0471, 8.6223, 1.6081, 8.1757, 3.1000, 52.0116, 10.6300, 10.6007, 16.0486, 98.1290, 5.0000, 0.0179, 0.7692
12, 8672, 4.7200, 4.0000, 0.0011, 0.0210, 7.9000, 0.3500, -725.9300, 2149.0794, 12.5000, 25.0000, 0.0003, 0.5385, 116.4941, 0.8109, 0.1611, 15.0000, 0.0455, 9.2600, 1.5300, 7.5000, 6.0000, 52.0220, 9.7300, 12.2140, 17.6000, 85.8413, 4.0000, 0.0070, 0.6923
13, 9246, 4.3070, 5.0000, 0.0014, 0.0213, 10.9000, 0.3333, -825.8800, 1485.4441, 16.0000, 28.5000, 0.0005, 0.4322, 129.2732, 0.8097, 0.1463, 20.0000, 0.0384, 9.7846, 1.7719, 7.9474, 6.0000, 28.0022, 10.1400, 16.4338, 21.9263, 77.3556, 13.0000, 0.0227, 0.6186
14, 9953, 4.7703, 4.0000, 0.0019, 0.0259, 9.3000, 0.3243, -714.3000, 1783.1127, 12.0000, 24.6667, 0.0005, 0.6234, 80.9580, 0.8118, 0.1529, 22.0000, 0.0376, 8.5675, 1.6081, 7.7027, 6.4000, 45.7524, 9.5800, 13.0057, 16.8937, 123.5208, 3.0000, 0.0094, 0.7792
15, 10381, 4.1944, 4.0000, 0.0006, 0.0215, 5.1000, 0.4352, -788.6400, 1989.9058, 12.5000, 27.0000, 0.0003, 0.5089, 223.2143, 0.7853, 0.1789, 19.0000, 0.0519, 9.6472, 1.4167, 6.2870, 7.2000, 59.5800, 7.9400, 11.6567, 15.6148, 44.8000, 1.0000, 0.0143, 0.6339
16, 10943, 4.6019, 4.0000, 0.0002, 0.0241, 8.1000, 0.4167, -625.1300, 3698.8837, 11.0000, 21.6000, 0.0002, 0.6283, 164.4608, 0.8026, 0.1605, 25.0000, 0.0289, 9.2516, 1.5185, 6.8611, 3.1000, 56.4443, 8.9000, 10.7525, 15.6770, 60.8048, 6.0000, 0.0128, 0.7080
17, 11569, 4.7745, 5.0000, 0.0009, 0.0157, 10.0000, 0.3431, -738.2500, 2444.6285, 13.0000, 25.5000, 0.0002, 0.5943, 124.5995, 0.8210, 0.1507, 14.0000, 0.0251, 9.1536, 1.7059, 8.0000, 3.1000, 36.6349, 10.8600, 14.4844, 20.3961, 80.2571, 5.0000, 0.0126, 0.7170
18, 12209, 4.2561, 4.0000, 0.0022, 0.0257, 9.1000, 0.3537, -793.4800, 1404.6418, 13.5000, 27.3333, 0.0006, 0.4471, 179.9308, 0.8116, 0.1542, 16.0000, 0.0707, 9.3654, 1.6463, 6.6829, 6.4000, 39.8112, 9.8200, 14.4968, 21.1772, 55.5769, 5.0000, 0.0086, 0.6353
19, 12679, 5.0180, 4.0000, 0.0009, 0.0242, 9.8000, 0.3694, -640.7600, 2354.7651, 12.0000, 22.2000, 0.0002, 0.5603, 114.4471, 0.8015, 0.1515, 19.0000, 0.0515, 9.3217, 1.6667, 7.8288, 3.1000, 43.3020, 9.3700, 12.7347, 17.1683, 87.3766, 10.0000, 0.0197, 0.6983
20, 13342, 5.0085, 5.0000, 0.0006, 0.0189, 11.0000, 0.2966, -855.3200, 2862.4108, 15.0000, 29.5000, 0.0002, 0.5984, 111.5292, 0.8178, 0.1457, 18.0000, 0.0337, 9.2857, 1.7627, 7.7458, 6.0000, 27.7671, 9.8900, 16.7150, 19.2576, 89.6627, 10.0000, 0.0162, 0.7131
21, 14086, 4.8935, 4.0000, 0.0007, 0.0171, 8.6000, 0.3787, -818.9300, 2033.6384, 14.0000, 28.1667, 0.0002, 0.5200, 116.8980, 0.8235, 0.1585, 33.0000, 0.0371, 9.7454, 1.5858, 7.0947, 5.5000, 44.0873, 9.5400, 14.1074, 19.0773, 85.5447, 8.0000, 0.0010, 0.6686
22, 15086, 4.5906, 4.0000, 0.0008, 0.0185, 7.7000, 0.4094, -709.4200, 2096.2167, 14.0000, 24.4286, 0.0002, 0.4775, 174.8517, 0.8138, 0.1636, 32.0000, 0.0381, 10.0609, 1.5731, 6.7427, 5.3000, 48.9558, 8.5700, 12.4997, 17.9586, 57.1913, 8.0000, 0.0041, 0.6180
23, 16061, 4.3557, 4.0000, 0.0004, 0.0227, 7.2000, 0.3866, -1135.2800, 2350.2752, 14.0000, 38.8000, 0.0002, 0.4925, 165.6524, 0.8009, 0.1659, 41.0000, 0.0379, 10.1094, 1.5515, 6.8351, 5.7000, 36.1922, 9.6100, 17.8502, 22.3241, 60.3674, 7.0000, 0.0085, 0.6181
24, 17119, 5.0631, 4.0000, 0.0006, 0.0289, 8.0000, 0.3604, -396.5200, 2898.1724, 5.5000, 13.8750, 0.0002, 0.5378, 173.7165, 0.7942, 0.1608, 23.0000, 0.0498, 9.5731, 1.4414, 7.7027, 6.6000, 70.8059, 7.7700, 6.8303, 10.5950, 57.5650, 4.0000, 0.0161, 0.6555
25, 17744, 4.2857, 4.0000, 0.0010, 0.0238, 8.2000, 0.4135, -641.7000, 1849.8277, 8.5000, 22.1667, 0.0003, 0.4892, 128.3577, 0.8111, 0.1598, 29.0000, 0.0555, 9.7345, 1.6917, 7.2105, 5.5000, 41.2155, 8.9400, 13.0174, 18.1900, 77.9073, 10.0000, 0.0053, 0.6475
26, 18504, 4.6458, 4.0000, 0.0010, 0.0209, 9.4000, 0.4375, -552.3800, 2946.0793, 10.5000, 19.2000, 0.0003, 0.5446, 152.9262, 0.8261, 0.1530, 26.0000, 0.0122, 9.2806, 1.6667, 6.7604, 3.1000, 46.3470, 9.7500, 11.5647, 14.3467, 65.3910, 8.0000, 0.0000, 0.6832
27, 19082, 4.4253, 5.0000, 0.0009, 0.0197, 11.5000, 0.4023, -839.9000, 2129.8946, 18.5000, 29.0000, 0.0003, 0.5889, 150.6173, 0.8372, 0.1431, 18.0000, 0.0179, 9.0300, 1.7931, 6.8851, 7.8000, 25.7034, 10.5100, 16.8786, 20.7954, 66.3934, 15.0000, 0.0000, 0.7111
28, 19644, 4.7749, 4.0000, 0.0005, 0.0175, 8.9000, 0.3927, -792.4600, 2295.4380, 11.0000, 27.2857, 0.0001, 0.4848, 111.7233, 0.8107, 0.1569, 55.0000, 0.0333, 10.0872, 1.6440, 6.9476, 5.3000, 40.0594, 9.6900, 14.4504, 18.4536, 89.5068, 9.0000, 0.0149, 0.6212
